Step,Temp,E_pair,E_mol,TotEng,Press
80350,0.44117202,-2.3582346,0.058765224,-1.858665,0.50055877
80400,0.45923628,-2.3865505,0.064878417,-1.8628185,0.31452518
80450,0.44789768,-2.3892066,0.075586177,-1.866096,0.34423786
80500,0.45,-2.3651163,0.077223151,-1.8382681,0.55037218
80550,0.45703314,-2.3612907,0.062893966,-1.8417444,0.51809837
80600,0.46671657,-2.3655933,0.058348956,-1.8409167,0.45856516
80650,0.4562325,-2.3645951,0.0657171,-1.8430257,0.48153864
80700,0.46197669,-2.3583854,0.060414334,-1.8363794,0.61394985
80750,0.46278067,-2.3623697,0.062586638,-1.837388,0.67586968
80800,0.46463166,-2.3711621,0.067374624,-1.8395431,0.58695504
80850,0.47494417,-2.3746503,0.061417873,-1.8386841,0.49562514
80900,0.45758618,-2.3522101,0.05829214,-1.8367131,0.68853352
80950,0.46902863,-2.3729029,0.064084155,-1.840181,0.3049612
81000,0.46215262,-2.3604137,0.054411178,-1.844235,0.59892897
81050,0.46319362,-2.3626449,0.057229785,-1.8426074,0.49412141
81100,0.46870007,-2.3692152,0.063322345,-1.8375834,0.32869069
81150,0.47029484,-2.3737838,0.056956034,-1.8469249,0.48877815
81200,0.45965326,-2.3694404,0.06653612,-1.843634,0.45030034
81250,0.44460537,-2.3492542,0.063998961,-1.8410204,0.53747803
81300,0.45753243,-2.3540817,0.058707213,-1.8382233,0.60271935
81350,0.45819609,-2.3506013,0.063128492,-1.8296586,0.54130789
81400,0.46457366,-2.3561763,0.053560959,-1.8384288,0.55821409
81450,0.4627409,-2.3513343,0.059975113,-1.8290039,0.60684428
81500,0.45,-2.374668,0.062594052,-1.8624489,0.41789429
81550,0.46676021,-2.3895318,0.058474281,-1.8646863,0.34198466
81600,0.45026823,-2.3822771,0.060678756,-1.8717053,0.42124931
81650,0.44395291,-2.3769497,0.066266024,-1.8671007,0.28721002
81700,0.45,-2.3541859,0.057204351,-1.8473566,0.57386874
81750,0.47040986,-2.3678103,0.052769636,-1.8450228,0.51830203
81800,0.45,-2.3716299,0.057618047,-1.8643869,0.47696351
81850,0.46313546,-2.3689611,0.047463548,-1.858748,0.59187387
81900,0.45677621,-2.3793296,0.060461113,-1.862473,0.56363936
81950,0.46714856,-2.3868277,0.057888263,-1.8621802,0.37403667
82000,0.45048909,-2.3741429,0.06108651,-1.8629427,0.42143124
82050,0.46955277,-2.384431,0.057856362,-1.8574132,0.5362379
82100,0.44188056,-2.3661223,0.062541673,-1.8620683,0.7363952
82150,0.44880264,-2.3787446,0.063123463,-1.8671925,0.59418315
82200,0.45129836,-2.3807607,0.058254406,-1.871584,0.61031501
82250,0.45719441,-2.4001638,0.072802523,-1.8705478,0.46126754
82300,0.45,-2.3902563,0.059055837,-1.8815755,0.52283237
82350,0.44735554,-2.3762159,0.053885693,-1.8753475,0.53108498
82400,0.44725878,-2.3842628,0.053197951,-1.8841788,0.46167495
82450,0.45556468,-2.4036267,0.059114259,-1.8893274,0.24030789
82500,0.44620154,-2.3807414,0.059024394,-1.8758873,0.37957898
82550,0.46318061,-2.3901647,0.052685237,-1.8746848,0.31536239
82600,0.44860402,-2.3754543,0.054432926,-1.8727911,0.22885387
82650,0.4366182,-2.3738455,0.055823633,-1.8817676,0.32820447
82700,0.45,-2.3632584,0.060840163,-1.8527933,0.43280702
82750,0.45149807,-2.3690267,0.059025176,-1.8588797,0.47633564
82800,0.46171427,-2.379177,0.058373612,-1.8594739,0.31000241
82850,0.46326783,-2.3808317,0.067237681,-1.8507122,0.41145488
82900,0.45112217,-2.3860895,0.074524651,-1.8608187,0.28881274
82950,0.46015964,-2.3811675,0.059788271,-1.8616031,0.44905597
83000,0.45669179,-2.3690883,0.057072115,-1.8557049,0.41341578
83050,0.4556057,-2.3558896,0.051430272,-1.8492333,0.27210762
83100,0.45374759,-2.3581104,0.051720978,-1.85302,0.3256878
83150,0.45675702,-2.365353,0.061086801,-1.8478898,0.32645844
83200,0.45435394,-2.3648303,0.061735311,-1.8491197,0.42108166
83250,0.47535443,-2.3792789,0.048841107,-1.8554795,0.37009107
83300,0.45431401,-2.3759004,0.061859808,-1.8601052,0.42890199
83350,0.44054292,-2.3565534,0.063389469,-1.8529881,0.55936802
83400,0.4571441,-2.373099,0.06242793,-1.8539079,0.37165041
83450,0.45986838,-2.3713175,0.057405575,-1.8544268,0.34875807
83500,0.46561613,-2.3747034,0.060889966,-1.8485853,0.33286266
83550,0.44156035,-2.3591894,0.059046278,-1.8589507,0.56829727
83600,0.44674804,-2.3577567,0.058683801,-1.8526971,0.56817006
83650,0.44334028,-2.3592096,0.061709993,-1.8545288,0.60806422
83700,0.4538865,-2.3707709,0.059964186,-1.8572985,0.4583569
83750,0.45558415,-2.3793541,0.065130536,-1.8590191,0.41299364
83800,0.45370313,-2.3673457,0.055781017,-1.8582397,0.49144755
83850,0.44513841,-2.3701722,0.062668374,-1.8627364,0.5503893
83900,0.46103624,-2.3654596,0.055148504,-1.8496591,0.53099
83950,0.45405631,-2.3633261,0.055536024,-1.8541121,0.54349786
84000,0.45704995,-2.3709082,0.061685435,-1.8525537,0.61441718
84050,0.46034358,-2.3725494,0.062956631,-1.8496328,0.39108956
84100,0.45122747,-2.3622399,0.064274953,-1.8471135,0.48529372
84150,0.45512897,-2.3608748,0.052567839,-1.8535573,0.45014038
84200,0.45433148,-2.3663459,0.061048793,-1.8513442,0.41190665
84250,0.44645862,-2.3752996,0.072073362,-1.8571396,0.42193702
84300,0.4653634,-2.3877856,0.062115524,-1.8606945,0.27861773
84350,0.45428085,-2.377258,0.059855435,-1.8635003,0.34421799
84400,0.45235175,-2.3642264,0.057056453,-1.8551952,0.45029282
84450,0.45269811,-2.3585887,0.057729617,-1.8485383,0.38635689
84500,0.45622687,-2.3697066,0.060403491,-1.8534564,0.32700774
84550,0.42733593,-2.3451676,0.071251353,-1.8469364,0.5832147
84600,0.45269917,-2.3617988,0.05847648,-1.8510004,0.34809546
84650,0.45181549,-2.3520867,0.05561239,-1.8450353,0.45062513
84700,0.44308718,-2.3541039,0.072419586,-1.8389664,0.35172729
84750,0.45344944,-2.3616277,0.061339894,-1.8472162,0.30128912
84800,0.45846337,-2.3748325,0.063444509,-1.8533067,0.3740455
84850,0.45876953,-2.3699622,0.060231322,-1.8513436,0.43514109
84900,0.45053312,-2.3621726,0.062314778,-1.8497002,0.52376305
84950,0.44541579,-2.3661928,0.05749183,-1.8636564,0.40271407
85000,0.44762892,-2.3607272,0.060831986,-1.8526393,0.36503583
85050,0.44345411,-2.3551555,0.059277505,-1.8527934,0.48176931
85100,0.45188764,-2.3667799,0.060335855,-1.8549329,0.36858215
85150,0.45107581,-2.3752166,0.064574405,-1.8599422,0.27912402
85200,0.45147743,-2.377211,0.06819437,-1.8579155,0.37616025
85250,0.44261513,-2.3496481,0.056544606,-1.8508572,0.42937226
85300,0.4559729,-2.3632204,0.060552152,-1.8470754,0.32680974
85350,0.43728201,-2.3407269,0.055587276,-1.848222,0.43331529
85400,0.43797353,-2.3522467,0.062637961,-1.8520002,0.49617034
85450,0.45135767,-2.3666664,0.057189214,-1.8584956,0.48244008
85500,0.44415114,-2.3732899,0.069609412,-1.8598994,0.28247028
85550,0.4531954,-2.3718523,0.061721696,-1.8573128,0.37241734
85600,0.45529704,-2.3663008,0.055952847,-1.8554303,0.51026848
85650,0.45735614,-2.3806972,0.056406563,-1.8673156,0.49014009
85700,0.44137405,-2.359968,0.058797036,-1.8601647,0.55819159
85750,0.44301713,-2.3715539,0.062497236,-1.8664087,0.50215259
85800,0.45398032,-2.3771388,0.062163345,-1.8613735,0.32821007
85850,0.45241783,-2.3685411,0.057429936,-1.8590704,0.38460981
85900,0.45041528,-2.3679396,0.055445579,-1.8624541,0.47685885
85950,0.44477559,-2.3561941,0.058155356,-1.8536338,0.48035643
86000,0.45,-2.3854287,0.058207462,-1.8775963,0.36804133
86050,0.43262107,-2.3709183,0.059411279,-1.8792465,0.44075094
86100,0.44880796,-2.3899035,0.060744541,-1.880725,0.27362823
86150,0.43358174,-2.3708225,0.060995917,-1.8766061,0.42460424
86200,0.43048909,-2.3521582,0.053585974,-1.8684419,0.46412768
86250,0.44170711,-2.3608561,0.052560469,-1.8669566,0.48481662
86300,0.45,-2.3641663,0.065436302,-1.849105,0.42097373
86350,0.45628363,-2.3677393,0.059475715,-1.8523602,0.50043552
86400,0.45548873,-2.366934,0.058491346,-1.8533335,0.4080188
86450,0.44413614,-2.34713,0.062562345,-1.8408016,0.57936851
86500,0.43924941,-2.3382575,0.056984186,-1.8423899,0.62417688
86550,0.46609015,-2.3752575,0.052621098,-1.8569347,0.40997324
86600,0.46715118,-2.3751131,0.063490391,-1.8448609,0.35843174
86650,0.45540633,-2.3696411,0.066829982,-1.8477843,0.34580666
86700,0.45099158,-2.3559934,0.067135865,-1.8382418,0.4148724
86750,0.45771838,-2.3705635,0.06751002,-1.8457165,0.4951317
86800,0.46860751,-2.3758276,0.064008251,-1.8436023,0.45787035
86850,0.46656873,-2.3715327,0.056878866,-1.8484739,0.51962251
86900,0.44829344,-2.3559065,0.06219341,-1.8457932,0.54915008
86950,0.47002212,-2.3859553,0.065542274,-1.8507826,0.38648738
87000,0.46655456,-2.3837861,0.065907255,-1.8517131,0.32827305
87050,0.46073332,-2.3691514,0.054578619,-1.8542234,0.493034
87100,0.4559491,-2.3599115,0.057994965,-1.8463473,0.46803418
87150,0.44602389,-2.356819,0.062250685,-1.8489161,0.39328872
87200,0.46786456,-2.3674396,0.050905634,-1.8490593,0.30227999
87250,0.45041737,-2.3539713,0.056349717,-1.8475796,0.36171744
87300,0.45613981,-2.3552811,0.050796932,-1.8487245,0.41666924
87350,0.47440478,-2.3776054,0.057018436,-1.8465775,0.19996899
87400,0.44458097,-2.353141,0.053825901,-1.8551046,0.48988127
87450,0.44134343,-2.35062,0.058929288,-1.850715,0.44557928
87500,0.45015983,-2.3727147,0.073077383,-1.8498526,0.27558675
87550,0.4556703,-2.3715964,0.062395385,-1.8539104,0.37166372
87600,0.45314946,-2.3723884,0.068079529,-1.851537,0.44013265
87650,0.44455732,-2.3657583,0.066397893,-1.8551736,0.60309535
87700,0.4582846,-2.3630673,0.061035904,-1.8441287,0.51980853
87750,0.46494583,-2.3667908,0.060989718,-1.8412427,0.44004257
87800,0.45391145,-2.3563665,0.059827147,-1.8430062,0.51035745
87850,0.45044018,-2.358271,0.056997173,-1.851209,0.64610456
87900,0.45859196,-2.3627839,0.063409015,-1.8411651,0.43376763
87950,0.46142161,-2.3723226,0.065954162,-1.8453313,0.31676896
88000,0.44732105,-2.3668913,0.076875686,-1.8430673,0.38609997
88050,0.47201802,-2.3696258,0.060393166,-1.837608,0.34488534
88100,0.45829741,-2.3630277,0.059323889,-1.8457883,0.4787968
88150,0.46075601,-2.3712483,0.064337312,-1.8465389,0.57200619
88200,0.45,-2.3796619,0.066326866,-1.8637101,0.41147029
88250,0.4527462,-2.3701565,0.04838771,-1.8693999,0.4203972
88300,0.45663509,-2.3833922,0.063744071,-1.8633936,0.21967159
88350,0.44398233,-2.3818405,0.074156516,-1.8640716,0.27795457
88400,0.46409046,-2.3851039,0.059359475,-1.8620407,0.4141727
88450,0.45554393,-2.38398,0.064968336,-1.8638473,0.38967302
88500,0.44857828,-2.3843419,0.065612161,-1.8705252,0.41995826
88550,0.44288732,-2.3789348,0.064304877,-1.8721117,0.42754952
88600,0.44536431,-2.3740464,0.063251178,-1.865802,0.5529254
88650,0.45565491,-2.3776149,0.062064892,-1.8602749,0.5270447
88700,0.46053146,-2.3807772,0.058524482,-1.862105,0.46178636
88750,0.449282,-2.3826078,0.064068518,-1.8696317,0.39622791
88800,0.43659751,-2.3754141,0.064663909,-1.8745165,0.61340065
88850,0.4593221,-2.3830198,0.06133255,-1.8627479,0.47532578
88900,0.44224966,-2.3744131,0.066069901,-1.8664621,0.5277158
88950,0.44575546,-2.3698961,0.063226176,-1.861286,0.45859382
89000,0.45438081,-2.3720745,0.055081639,-1.8629907,0.38092095
89050,0.46881423,-2.40227,0.061060415,-1.872786,0.37033925
89100,0.46654707,-2.3911794,0.055516972,-1.8695041,0.32478016
89150,0.44481488,-2.3667643,0.059874024,-1.8624461,0.52925146
89200,0.44522991,-2.3572027,0.049739121,-1.8626047,0.52918192
89250,0.4559625,-2.374135,0.058179733,-1.8603728,0.43041532
89300,0.4378274,-2.3582123,0.054614434,-1.8661353,0.56416374
89350,0.44232709,-2.3657751,0.063220803,-1.8605958,0.4580837
89400,0.44598347,-2.3681031,0.05956933,-1.8629219,0.33911652
89450,0.45407139,-2.3735186,0.055953979,-1.8638716,0.35265446
89500,0.44112356,-2.3798011,0.07182415,-1.867221,0.39135676
89550,0.44460892,-2.3784211,0.066291714,-1.867891,0.44309559
89600,0.45329223,-2.3718602,0.057271832,-1.8616739,0.35182166
89650,0.44244505,-2.3655948,0.063047958,-1.8604705,0.39720927
89700,0.43365787,-2.3546274,0.059594913,-1.861736,0.55496489
89750,0.45851364,-2.3828477,0.062263044,-1.8624531,0.33479111
89800,0.44509981,-2.3672049,0.060114565,-1.8623615,0.26280234
89850,0.42931387,-2.3394118,0.051296378,-1.8591593,0.53097964
89900,0.44622399,-2.3752812,0.060377999,-1.8690511,0.32615834
89950,0.44646042,-2.3827827,0.061193255,-1.8755011,0.36923755
90000,0.44360103,-2.3637783,0.05694529,-1.8636016,0.44862776
90050,0.43828547,-2.3656078,0.056050402,-1.8716372,0.38665092
90100,0.43552702,-2.3692476,0.062528261,-1.8715553,0.40743126
90150,0.43791831,-2.3598369,0.055577099,-1.8667064,0.46481737
90200,0.45628347,-2.3773389,0.056811008,-1.8646247,0.35279324
90250,0.46364802,-2.3860771,0.05650949,-1.8663059,0.2642355
90300,0.45560362,-2.3819838,0.057605381,-1.8691545,0.29278117
90350,0.44384185,-2.3834293,0.068214153,-1.8717431,0.40542541
90400,0.45027984,-2.3816225,0.061472009,-1.8702459,0.47895646
90450,0.46164851,-2.3863147,0.052818526,-1.8722323,0.47715555
90500,0.45096779,-2.3829825,0.055867902,-1.8765226,0.50007771
90550,0.45441651,-2.3806384,0.057305092,-1.8692955,0.41179255
90600,0.4406166,-2.3659949,0.050358938,-1.8753866,0.5523627
90650,0.45592898,-2.3884003,0.055339977,-1.8775113,0.37736163
90700,0.44481552,-2.3821292,0.06535196,-1.8723324,0.42020531
90750,0.4696082,-2.3961195,0.056059889,-1.8708428,0.23343906
90800,0.45112943,-2.3743279,0.056563723,-1.8670107,0.36027132
90850,0.46753002,-2.3931708,0.059220827,-1.8668095,0.40739265
90900,0.45,-2.3850299,0.053730566,-1.8816743,0.30134259
90950,0.44200095,-2.3822671,0.053301864,-1.8873326,0.4167842
91000,0.44613189,-2.3942608,0.058796561,-1.8897041,0.27544105
91050,0.44247939,-2.3868998,0.050192811,-1.8945963,0.29580952
91100,0.44168467,-2.3975538,0.059453121,-1.896784,0.17020485
91150,0.4277291,-2.3795159,0.061183666,-1.8909596,0.44119193
91200,0.45,-2.3799514,0.060230562,-1.8700959,0.37871408
91250,0.44032592,-2.3658575,0.06140839,-1.8644902,0.44774083
91300,0.46400264,-2.383511,0.063185064,-1.8567099,0.31525748
91350,0.42420658,-2.346358,0.064966761,-1.8575382,0.51362267
91400,0.45371141,-2.3814221,0.062893042,-1.8651957,0.38439134
91450,0.46519736,-2.3849365,0.059309102,-1.8608177,0.32522202
91500,0.44973046,-2.3684236,0.060878702,-1.8581892,0.51921166
91550,0.44431482,-2.3643858,0.059486386,-1.8609549,0.5849527
91600,0.44358682,-2.3721573,0.061197883,-1.8677422,0.50226335
91650,0.45721262,-2.3916467,0.059283558,-1.8755315,0.43377996
91700,0.45271829,-2.3859421,0.05798151,-1.8756195,0.42740789
91750,0.44911766,-2.3682797,0.053992897,-1.8655434,0.47603088
91800,0.45227228,-2.3730715,0.053728679,-1.8674474,0.33014296
91850,0.44155018,-2.365514,0.055090865,-1.8692409,0.5162076
91900,0.45,-2.3509963,0.05726941,-1.8441018,0.60703266
91950,0.45314133,-2.3549942,0.059796514,-1.842434,0.45933325
92000,0.44752816,-2.3452754,0.058546207,-1.839574,0.47820143
92050,0.45234821,-2.3514434,0.067135157,-1.832337,0.4902363
92100,0.44419582,-2.3571618,0.070885185,-1.8424509,0.60338082
92150,0.45832979,-2.35835,0.054912079,-1.84549,0.57910071
92200,0.46872566,-2.3643321,0.052474677,-1.8435223,0.44988552
92250,0.47087531,-2.3728737,0.06076724,-1.8416236,0.35067072
92300,0.45042044,-2.3546795,0.063950187,-1.8406842,0.65813298
92350,0.45921802,-2.3621666,0.055391653,-1.8479396,0.56071919
92400,0.46608183,-2.3608629,0.05594839,-1.8392211,0.51801179
92450,0.46857817,-2.3762066,0.062354689,-1.8456643,0.53977455
92500,0.45,-2.383422,0.060581866,-1.8732151,0.32949991
92550,0.44657221,-2.376842,0.061593965,-1.869048,0.37184958
92600,0.45789772,-2.3946947,0.064820285,-1.8723582,0.22277466
92650,0.45378337,-2.3859542,0.058468609,-1.8740803,0.26463148
92700,0.43561638,-2.3703336,0.067220062,-1.8678602,0.35320372
92750,0.44810808,-2.3844787,0.066707945,-1.8700361,0.40122421
92800,0.44976944,-2.3862808,0.061121822,-1.8757643,0.28121449
92850,0.45927169,-2.3849963,0.055569572,-1.8705378,0.34534224
92900,0.44210215,-2.3720515,0.059681183,-1.8706366,0.50373918
92950,0.44339804,-2.3907939,0.056549126,-1.8912163,0.29850346
93000,0.45212125,-2.390853,0.060429694,-1.8786788,0.23497696
93050,0.44196901,-2.3781687,0.061472172,-1.8750958,0.34802964
93100,0.45388495,-2.3855858,0.058115296,-1.8739638,0.21017038
93150,0.4489079,-2.3806442,0.056192812,-1.8759175,0.41488005
93200,0.46006768,-2.3844242,0.061681809,-1.8630581,0.21440315
93250,0.46111844,-2.3874497,0.059977571,-1.866738,0.21024652
93300,0.45139885,-2.3765497,0.058130057,-1.867397,0.45668553
93350,0.45752569,-2.3792799,0.054942216,-1.8671933,0.32309923
93400,0.44186004,-2.3701281,0.05763612,-1.8710002,0.32288059
93450,0.43310824,-2.3697998,0.06721213,-1.8698403,0.32442959
93500,0.43659944,-2.3786802,0.062591733,-1.8798529,0.404813
93550,0.44542184,-2.3913821,0.064513402,-1.8818181,0.36019855
93600,0.43816205,-2.3788571,0.056078708,-1.8849815,0.53235455
93650,0.44283674,-2.3885416,0.055753201,-1.8903207,0.56372722
93700,0.450022,-2.3837603,0.060932718,-1.8731806,0.45666821
93750,0.4716857,-2.3999539,0.066431126,-1.8622302,0.16730998
93800,0.44444222,-2.3810334,0.06794941,-1.8690122,0.45592602
93850,0.45776818,-2.3753345,0.05122946,-1.8667183,0.60031531
93900,0.45740238,-2.3962954,0.060771757,-1.8785024,0.40464782
93950,0.44342499,-2.3712778,0.057187527,-1.8710348,0.46319647
94000,0.44503433,-2.3718044,0.057954539,-1.8691864,0.49861808
94050,0.44670952,-2.3689948,0.056889923,-1.8657676,0.47388944
94100,0.45384837,-2.3841953,0.060730101,-1.869995,0.31987694
94150,0.45369017,-2.3825297,0.057612077,-1.8716055,0.4246222
94200,0.45464889,-2.3854898,0.066500909,-1.8647189,0.35977646
94250,0.44546494,-2.3808462,0.069088657,-1.8666639,0.28848492
94300,0.44625773,-2.378644,0.057645186,-1.8751129,0.39789352
94350,0.44997217,-2.3874324,0.062537207,-1.875298,0.26393389
94400,0.45550765,-2.3914706,0.064136216,-1.8722063,0.20941513
94450,0.44813057,-2.3663786,0.052622292,-1.8659991,0.31154725
94500,0.44191491,-2.3682155,0.053873982,-1.8727949,0.46163387
94550,0.44492519,-2.3775468,0.060545077,-1.8724473,0.40045823
94600,0.4488768,-2.3777673,0.060372211,-1.8688923,0.2401769
94650,0.451514,-2.3761699,0.057291168,-1.867741,0.28154813
94700,0.45641322,-2.384401,0.061962024,-1.8664061,0.264818
94750,0.4598174,-2.3977288,0.05870571,-1.8795889,0.18675604
94800,0.43819271,-2.3688211,0.063343483,-1.86765,0.40987578
94850,0.45576023,-2.3817486,0.056345414,-1.8700227,0.25493461
94900,0.45333386,-2.3739226,0.053716158,-1.8672503,0.26134223
94950,0.44043851,-2.3686687,0.059869492,-1.8687277,0.42086136
95000,0.43204861,-2.3603238,0.061198537,-1.8674367,0.45509219
95050,0.44114065,-2.3713748,0.066228304,-1.8643734,0.37833273
95100,0.45954191,-2.3853557,0.059695425,-1.8665013,0.23466505
95150,0.43927422,-2.3761946,0.06884535,-1.8684411,0.26371641
95200,0.44455138,-2.3766768,0.065131324,-1.8673646,0.36986217
95250,0.44309951,-2.3875813,0.07233577,-1.8725153,0.31932947
95300,0.43790406,-2.3686612,0.058089694,-1.8730323,0.47661603
95350,0.44743558,-2.3683631,0.059544785,-1.8617556,0.39695637
95400,0.44605867,-2.3835969,0.062378278,-1.8755317,0.45047063
95450,0.45354901,-2.3761418,0.048249317,-1.8747214,0.40557461
95500,0.46032193,-2.3921321,0.053943048,-1.8782507,0.28498008
95550,0.45290304,-2.3801604,0.050223136,-1.8774116,0.38910903
95600,0.45550284,-2.3785699,0.052675569,-1.8707711,0.50916371
95650,0.43930932,-2.3754183,0.058900529,-1.8775746,0.42529927
95700,0.44927124,-2.3772708,0.057860354,-1.8705136,0.41014565
95750,0.43694429,-2.3613069,0.054693669,-1.870033,0.52809529
95800,0.44550746,-2.3631098,0.047093544,-1.8708801,0.46821146
95850,0.44633358,-2.3807982,0.060868169,-1.8739684,0.36965042
95900,0.44384511,-2.3790343,0.066380733,-1.8691783,0.43942284
95950,0.45089724,-2.3831379,0.064671486,-1.867945,0.22453843
96000,0.45221475,-2.3789134,0.053270301,-1.8738052,0.36870343
96050,0.44079793,-2.3709914,0.053681426,-1.8768793,0.50758448
96100,0.45380386,-2.3836865,0.056567754,-1.8736931,0.39269271
96150,0.46023801,-2.3869808,0.058155071,-1.8689712,0.2631931
96200,0.4471819,-2.3782337,0.059482351,-1.8719421,0.42931646
96250,0.45891418,-2.3897846,0.065778287,-1.8654746,0.36664463
96300,0.44050978,-2.3700334,0.062108505,-1.8677822,0.38611645
96350,0.44917362,-2.3747831,0.061873292,-1.8641105,0.32520702
96400,0.45149983,-2.3772942,0.058219355,-1.8679513,0.41612259
96450,0.44368994,-2.3807062,0.06658797,-1.870798,0.33986384
96500,0.45515336,-2.3857342,0.056031041,-1.8749291,0.22402998
96550,0.43864153,-2.3738981,0.07051397,-1.8651081,0.23744757
96600,0.45289949,-2.3783465,0.056053441,-1.869771,0.28851552
96650,0.45098199,-2.372722,0.057198331,-1.8649175,0.37946957
96700,0.45659441,-2.3673444,0.052061415,-1.859069,0.41591537
96750,0.44679063,-2.3692536,0.058524493,-1.8643108,0.33001443
96800,0.4502099,-2.3675781,0.057950729,-1.8597926,0.16837884
96850,0.4514328,-2.3645513,0.048908386,-1.8645863,0.3490562
96900,0.45117517,-2.3649405,0.055535401,-1.8586059,0.42084882
96950,0.44367941,-2.3641607,0.057289849,-1.8635612,0.42678957
97000,0.45901221,-2.3940199,0.067293045,-1.8680971,0.30489002
97050,0.45090078,-2.3819534,0.056872199,-1.8745562,0.50640371
97100,0.45845696,-2.3874235,0.060659275,-1.8686893,0.45952807
97150,0.44140743,-2.3667711,0.058799884,-1.8669316,0.46087779
97200,0.43875892,-2.3647801,0.059244712,-1.8671421,0.42509774
97250,0.45167076,-2.3759055,0.057354158,-1.867257,0.28440514
97300,0.4600974,-2.3944335,0.061225376,-1.8734942,0.30282775
97350,0.45966666,-2.3884449,0.056052473,-1.8731088,0.44407229
97400,0.4526494,-2.3809761,0.059504808,-1.8691991,0.36677665
97450,0.4439612,-2.3822893,0.066822046,-1.871876,0.35510562
97500,0.46487266,-2.3898895,0.058015284,-1.867389,0.34065115
97550,0.44521753,-2.3804386,0.063094289,-1.8724978,0.44810349
97600,0.43860426,-2.3678655,0.058469302,-1.8711575,0.39760594
97650,0.44827489,-2.3730609,0.05890044,-1.8662592,0.40994249
97700,0.44729346,-2.3777525,0.069550432,-1.8612813,0.37652662
97750,0.45033052,-2.3776522,0.061661176,-1.8660358,0.38222307
97800,0.439411,-2.3747766,0.057044155,-1.8786876,0.49157321
97850,0.44887452,-2.3765686,0.053074773,-1.8749934,0.44778792
97900,0.45,-2.3639228,0.068197549,-1.8461002,0.40577068
97950,0.47084232,-2.3691087,0.058719173,-1.8399396,0.28405625
98000,0.45353108,-2.3586563,0.064077701,-1.8414255,0.52786074
98050,0.45719778,-2.3647097,0.060952901,-1.84694,0.43964241
98100,0.46581967,-2.3712262,0.061177814,-1.8446169,0.36059647
98150,0.46830359,-2.365591,0.057380887,-1.8402968,0.5459169
98200,0.46343005,-2.3667063,0.060839025,-1.8428234,0.51551093
98250,0.46965585,-2.3777389,0.064441583,-1.8440329,0.37070722
98300,0.46426057,-2.3674246,0.056439155,-1.8471118,0.45415802
98350,0.47708957,-2.3844514,0.058317732,-1.8494416,0.22601386
98400,0.43262946,-2.3412938,0.057062481,-1.8519624,0.71359181
98450,0.45150209,-2.3480792,0.057842609,-1.8391108,0.61663692
98500,0.46749672,-2.3737528,0.056289701,-1.8503559,0.36098839
98550,0.46588655,-2.3612649,0.055036919,-1.8407296,0.63219751
98600,0.46921983,-2.368101,0.058936089,-1.8403361,0.416506
98650,0.48635095,-2.3771578,0.05298402,-1.8382282,0.36714409
98700,0.46352799,-2.369871,0.06177241,-1.8449569,0.63276523
98750,0.45290084,-2.3632495,0.060650617,-1.8500755,0.51213595
98800,0.46380051,-2.3660054,0.060459067,-1.8421324,0.53406091
98850,0.45200781,-2.3636218,0.061362358,-1.8506283,0.46019913
98900,0.45,-2.3816317,0.060322152,-1.8716845,0.33208691
98950,0.44990194,-2.3788653,0.061936605,-1.8674016,0.39363411
99000,0.44744542,-2.3688203,0.059309279,-1.8624385,0.40016438
99050,0.42667582,-2.3671801,0.069106196,-1.8717536,0.46497965
99100,0.4552079,-2.3683248,0.054146408,-1.8593498,0.35046808
99150,0.44553772,-2.3735699,0.063091352,-1.8653121,0.24718719
99200,0.44279021,-2.3647611,0.064094147,-1.8582457,0.29492242
99250,0.44054928,-2.3621394,0.059564877,-1.8623924,0.28841708
99300,0.4525772,-2.3812378,0.065723281,-1.8633145,0.22255416
99350,0.44254697,-2.3629921,0.057598993,-1.8632149,0.40800523
99400,0.44046626,-2.3627983,0.057654701,-1.8650444,0.49787611
99450,0.45150005,-2.3814234,0.061968251,-1.8683313,0.36316132
99500,0.44477351,-2.3724504,0.063116138,-1.8649314,0.44220696
99550,0.44505658,-2.3703891,0.057593103,-1.8681103,0.51970216
99600,0.46224431,-2.3875532,0.056175102,-1.869519,0.31946038
99650,0.44971076,-2.3772825,0.061975121,-1.8659714,0.38336561
99700,0.45257619,-2.3799916,0.067023174,-1.8607693,0.36934112
99750,0.46096104,-2.3954828,0.067341978,-1.8675639,0.32461143
99800,0.44889928,-2.364093,0.058605912,-1.8569619,0.46661357
99850,0.46088371,-2.3808182,0.058154036,-1.8621645,0.44032113
99900,0.46068541,-2.3815956,0.06287499,-1.8584191,0.41000258
99950,0.45262303,-2.3669233,0.057409584,-1.8572679,0.45450927
100000,0.45780302,-2.3778855,0.05911068,-1.8613533,0.32630354
